counter,county,state,address_cross,latitude,longitude,match_score,GEOID
24544,El Paso,TX,MARLYS LARSON ST/FRANCIS SCOBEE DR,31.75537,-106.287412,6,481410043193
24545,El Paso,TX,MARLYS LARSON ST/VICTOR LOPEZ DR,31.7524924,-106.287416,6,481410043202
24546,El Paso,TX,MARNE DR/BORDEAUX DR,31.693738,-106.299167,6,481410040032
24547,El Paso,TX,MARNE DR/CARLOTTA DR,31.695514,-106.299636,6,481410040032
24548,El Paso,TX,MARNE DR/GERONNE DR,31.694165,-106.299285,6,481410040032
24549,El Paso,TX,MARNE DR/VERDUN WAY,31.696847,-106.299568,6,481410040032
24550,El Paso,TX,MARNE DR/VERSAILLES DR,31.6948405,-106.299462,6,481410040032
24551,El Paso,TX,MARQUITA LN/CORONADO RD,31.7442277,-106.3835035,6,481410037022
24552,El Paso,TX,MARR ST/ALTURA AVE,31.794797,-106.438884,6,481410025007
24553,El Paso,TX,MARR ST/BLISS AVE,31.78768,-106.438944,6,481410025002
24554,El Paso,TX,MARR ST/CAMBRIDGE AVE,31.792764,-106.438902,6,481410025007
24555,El Paso,TX,MARR ST/CHESTER AVE,31.790732,-106.438918,6,481410025008
24556,El Paso,TX,MARR ST/CLIFTON AVE,31.785645,-106.4389601,6,481410025002
24557,El Paso,TX,MARR ST/CUMBERLAND AVE,31.791748,-106.438907,6,481410025008
24558,El Paso,TX,MARR ST/DURAZNO AVE,31.7758146,-106.4392155,6,481410030002
24559,El Paso,TX,MARR ST/E MISSOURI AVE,31.779544,-106.439022,6,481410026001
24560,El Paso,TX,MARR ST/E YANDELL DR,31.7815849,-106.4389989,6,481410026001
24561,El Paso,TX,MARR ST/FRANKFORT AVE,31.79782459999999,-106.4388481,6,481410025003
24562,El Paso,TX,MARR ST/GATEWAY EAST BLVD,31.7770691,-106.4390847,6,481410030002
24563,El Paso,TX,MARR ST/HASTINGS DR,31.793783,-106.438893,6,481410025007
24564,El Paso,TX,MARR ST/HUECO AVE,31.786661,-106.43895,6,481410025002
24565,El Paso,TX,MARR ST/LA LUZ AVE,31.784623,-106.43897,6,481410025002
24566,El Paso,TX,MARR ST/LEEDS AVE,31.7969694,-106.4388597,6,481410025003
24567,El Paso,TX,MARR ST/MANZANA AVE,31.776551,-106.4391215,6,481410030002
24568,El Paso,TX,MARR ST/MONTANA AVE,31.78361,-106.438981,6,481410026001
24569,El Paso,TX,MARR ST/NASHVILLE AVE,31.7995061,-106.4388395,6,481410025003
24570,El Paso,TX,MARR ST/OXFORD AVE,31.789713,-106.438928,6,481410025008
24571,El Paso,TX,MARR ST/ROSA AVE,31.7749331,-106.4393149,6,481410030002
24572,El Paso,TX,MARR ST/TROWBRIDGE AVE,31.788696,-106.43894,6,481410025002
24573,El Paso,TX,MARR ST/TULAROSA AVE,31.782606,-106.438991,6,481410026001
24574,El Paso,TX,MARSH MCCALL WAY/PENDALE RD,31.739357,-106.309302,6,481410043092
24575,El Paso,TX,MARSH/FRED WILSON,31.8262324,-106.4406896,9,481410006001
24576,El Paso,TX,MARSHALL ON RAMP EB/FRED WILSON AVE,0.0,0.0,0,
24577,El Paso,TX,MARSHALL ON RAMP EB/LIBERTY EXPY EB,0.0,0.0,0,
24578,El Paso,TX,MARSHALL RD/FRED WILSON AVE,31.8274131,-106.4317687,6,481410101012
24579,El Paso,TX,MARSHALL RD/PIKE RD,31.8160043,-106.4309772,6,481410101021
24580,El Paso,TX,MARSHALL RD/PLANEPORT LOOP,31.8186884,-106.4313545,6,481410101021
24581,El Paso,TX,MARSHALL RD/RAILROAD DR NB,0.0,0.0,0,
24582,El Paso,TX,MARSHALL RD/RAILROAD DR SB,0.0,0.0,0,
24583,El Paso,TX,MARSHALL/FRED WILSON,31.8274131,-106.4317687,6,481410101012
24584,El Paso,TX,MART ROB/VIS,31.7753275,-106.3788087,9,481410034035
24585,El Paso,TX,MARTA DURON LN/MYRNA DECKERT DR,31.7234062,-106.2725687,6,481410103382
24586,El Paso,TX,MARTHA GALE DR/BISHOP FLORES DR,31.8575126,-106.5607652,6,481410011071
24587,El Paso,TX,MARTHA GALE DR/LAKEHURST RD,31.8530628,-106.5627429,6,481410012021
24588,El Paso,TX,MARTHA WAY/NORTH LOOP DR EB,31.7394809,-106.3635254,9,481410035022
24589,El Paso,TX,MARTIN BAUMAN DR/ANGIE BOMBACH AVE,31.7587895,-106.2538566,6,481410103414
24590,El Paso,TX,MARTIN BAUMAN DR/CARLOS BOMBACH AVE,31.7595359,-106.2538769,6,481410103414
24591,El Paso,TX,MARTIN BAUMAN DR/RICHARD ALLAN DR,31.7602568,-106.2556105,6,481410103414
24592,El Paso,TX,MARTIN BAUMAN DR/SUN FIRE BLVD,31.76025,-106.257949,6,481410103414
24593,El Paso,TX,MARTIN FORMAN CT/HUGO REYES ST,31.8178591,-106.2439831,6,481410103393
24594,El Paso,TX,MARTIN L KING JR BLVD NB/GATEWAY SOUTH BLVD,0.0,0.0,0,
24595,El Paso,TX,MARTIN L KING JR BLVD NB/MARTIN L KING JR BLVD,31.9262285,-106.4404099,9,481410102101
24596,El Paso,TX,MARTIN L KING JR BLVD SB/GATEWAY SOUTH BLVD,0.0,0.0,0,
24597,El Paso,TX,MARTIN L KING JR BLVD/JON CUNNINGHAM BLVD EB,0.0,0.0,0,
24598,El Paso,TX,MARTIN L KING JR BLVD/JON CUNNINGHAM BLVD WB,0.0,0.0,0,
24599,El Paso,TX,MARTIN L KING JR BLVD/LOMA CLARA CT,31.9406396,-106.4416666,6,481410102102
24600,El Paso,TX,MARTIN L KING JR BLVD/LOMA DEL SUR DR,31.9267512,-106.4413997,6,481410102111
24601,El Paso,TX,MARTIN L KING JR BLVD/LOMA REAL AVE,31.9422903,-106.4418557,6,481410102111
24602,El Paso,TX,MARTIN L KING JR BLVD/MARCUS URIBE DR,31.9361138,-106.4415686,6,481410102101
24603,El Paso,TX,MARTIN L KING JR BLVD/STAN ROBERTS SR AVE,31.9867903,-106.4431721,6,481410102122
24604,El Paso,TX,MARTIN L KING JR UPAS NB/GATEWAY NORTH BLVD,31.9262285,-106.4404099,9,481410102101
24605,El Paso,TX,MARTIN L KING JR UPAS NB/KENWORTHY ST NB,0.0,0.0,0,
24606,El Paso,TX,MARTIN L KING JR UPAS SB/KENWORTHY ST SB,0.0,0.0,0,
24607,El Paso,TX,MARTIN L KING ON RAMP SB/GATEWAY SOUTH BLVD,0.0,0.0,0,
24608,El Paso,TX,MARTIN L KING ON RAMP SB/PATRIOT FWY SB,0.0,0.0,0,
24609,El Paso,TX,MARTIN LUTHER KING/JON CUNNINGHAM,31.9299612,-106.4414477,6,481410102101
24610,El Paso,TX,MARTINA PL/EDWARD JAMES AVE,31.7886667,-106.2909319,6,481410103232
24611,El Paso,TX,MARTINDALE LN/FIREDALE LN,31.837528,-106.5115824,6,481410011102
24612,El Paso,TX,MARTINDALE LN/MOONDALE DR,31.8369567,-106.5111145,6,481410011102
24613,El Paso,TX,MARTINDALE LN/N STANTON ST,0.0,0.0,0,
24614,El Paso,TX,MARTINEZ/CESAR CHAVEZ BORDER HWY WB,0.0,0.0,0,
24615,El Paso,TX,MARTINIQUE DR/CAYMAN LN,31.676114,-106.310051,6,481410040021
24616,El Paso,TX,MARTINIQUE DR/GRENADA WAY,31.67664,-106.311497,6,481410040021
24617,El Paso,TX,MARVIN LN/CENTURY DR,31.8127893,-106.1489276,6,481410103441
24618,El Paso,TX,MARVIN LN/MELODY ANN DR,31.8128026,-106.127809,6,481410103442
24619,El Paso,TX,MARY ALICE PL/MONTWOOD DR EB,0.0,0.0,0,
24620,El Paso,TX,MARY JEANNE LN/TONI CT,31.746373,-106.400477,6,481410037012
24621,El Paso,TX,MARY JEANNE LN/YVONNE CT,31.74591,-106.400785,6,481410037012
24622,El Paso,TX,MARY STUART DR/LAKEHURST RD,31.8494831,-106.558085,6,481410011123
24623,El Paso,TX,MARYLAND ST/ALAMEDA AVE EB,31.7243854,-106.3556286,9,481410038031
24624,El Paso,TX,MASQUERADE LN/NEW ORLEANS DR,31.8153315,-106.5158434,6,481410011151
24625,El Paso,TX,MASQUERADE LN/S FESTIVAL DR,31.8142534,-106.517779,6,481410011151
24626,El Paso,TX,MATADOR ST/QUAIL AVE,31.902947,-106.401971,6,481410002071
24627,El Paso,TX,MATADOR ST/SINCLAIR ST,31.904825,-106.402017,6,481410002071
24628,El Paso,TX,MATAGORDA ST/PEBBLE HILLS BLVD WB,31.791517,-106.308721,9,481410103112
24629,El Paso,TX,MATAGORDA ST/VOLARE DR,31.788469,-106.310203,6,481410103122
24630,El Paso,TX,MATAMOROS DR/COROZAL DR,31.751082,-106.355794,6,481410042012
24631,El Paso,TX,MATAMOROS DR/HUNTER DR,31.753168,-106.365195,6,481410042012
24632,El Paso,TX,MATAMOROS DR/PARRAL DR,31.7531808,-106.3624485,6,481410042012
24633,El Paso,TX,MATAMOROS DR/PUERTO RICO ST,31.7531815,-106.36272,6,481410042012
24634,El Paso,TX,MATHIAS DR/BANDY CT,31.787561,-106.4204977,6,481410033001
24635,El Paso,TX,MATHIAS DR/TIMBERWOLF DR,31.7881693,-106.4201878,6,481410034021
24636,El Paso,TX,MATTERHORN DR/HONDO PASS DR,31.869984,-106.420433,6,481410002062
24637,El Paso,TX,MATTHEW LUTZ PL/VELVET WILLOW DR,31.774459,-106.2483256,6,481410103411
24638,El Paso,TX,MATTOX ST/MONTANA AVE EB,31.7825081,-106.4622267,9,481410026005
24639,El Paso,TX,MATTOX ST/MONTANA AVE WB,31.7834002,-106.4304247,9,481410033005
24640,El Paso,TX,MAUER DR/CLOVER WAY,31.7325195,-106.3510658,6,481410041053
24641,El Paso,TX,MAUER DR/GALLAGHER ST,31.7319354,-106.3522723,6,481410041053
24642,El Paso,TX,MAUER DR/HOLLY PL,31.733209,-106.3496512,6,481410041053
24643,El Paso,TX,MAUER DR/JULIET WAY,31.7344712,-106.3471047,6,481410041053
24644,El Paso,TX,MAUER DR/LAFAYETTE DR,31.735481,-106.342745,6,481410041064
24645,El Paso,TX,MAUER DR/MADRID WAY,31.734858,-106.34634,6,481410041053
24646,El Paso,TX,MAUER DR/MONTECITO RD,31.735259,-106.345531,6,481410041053
24647,El Paso,TX,MAUER DR/N YARBROUGH DR NB,0.0,0.0,0,
24648,El Paso,TX,MAUER DR/N YARBROUGH DR SB,0.0,0.0,0,
24649,El Paso,TX,MAUER DR/NORTH LOOP DR WB,31.7067093,-106.3174894,9,481410041033
24650,El Paso,TX,MAUER DR/TRIMONA WAY,31.7328672,-106.350369,6,481410041053
24651,El Paso,TX,MAUREEN CIR/BISMARK PL,31.8713443,-106.4324906,6,481410001011
24652,El Paso,TX,MAUREEN CIR/GABRIEL DR,31.8725852,-106.430066,6,481410001011
24653,El Paso,TX,MAUREEN CIR/STAHALA DR,31.871301,-106.4347,6,481410001012
24654,El Paso,TX,MAUREEN CIR/STONEWALL RD,31.87274,-106.430894,6,481410001011
24655,El Paso,TX,MAURICE BELL DR/RHAELYNNE DR,31.8618372,-106.6144837,6,481410102192
24656,El Paso,TX,MAVERICK AVE/GILES RD,31.7522977,-106.353957,6,481410042011
24657,El Paso,TX,MAVERICK AVE/LARIAT ST,31.75231299999999,-106.351669,6,481410042011
24658,El Paso,TX,MAVERICK AVE/RANCHLAND DR,31.752198,-106.355822,6,481410042012
24659,El Paso,TX,MAX/HER,31.872695,-106.427339,9,481410001011
24660,El Paso,TX,MAXINE DR/LYDIA RD,31.6493449,-106.2646772,6,481410103471
24661,El Paso,TX,MAXW/DYER,31.867285,-106.429754,6,481410003011
24662,El Paso,TX,MAXWELL AVE/ANKERSON ST,31.86735909999999,-106.436882,6,481410004041
24663,El Paso,TX,MAXWELL AVE/CROSSON CIR,31.866833,-106.426049,6,481410003011
24664,El Paso,TX,MAXWELL AVE/DIANA DR NB,31.8783015,-106.425088,9,481410001011
24665,El Paso,TX,MAXWELL AVE/DIANA DR SB,0.0,0.0,0,
24666,El Paso,TX,MAXWELL AVE/DYER ST NB,0.0,0.0,0,
24667,El Paso,TX,MAXWELL AVE/DYER ST SB,0.0,0.0,0,
24668,El Paso,TX,MAXWELL AVE/GATEWAY NORTH BLVD,31.8672957,-106.439985,6,481410004041
24669,El Paso,TX,MAXWELL AVE/HERBERT ST,31.8674121,-106.4335102,6,481410004041
24670,El Paso,TX,MAXWELL AVE/KENNETH ST,31.8673158,-106.438931,6,481410004041
24671,El Paso,TX,MAXWELL AVE/LAWSON ST,31.8673325,-106.43791,6,481410004041
24672,El Paso,TX,MAXWELL AVE/MARKS ST,31.8673814,-106.4324133,6,481410004041
24673,El Paso,TX,MAXWELL AVE/MCGREGOR DR,31.866802,-106.428007,6,481410003011
24674,El Paso,TX,MAXWELL AVE/NORTON ST,31.867376,-106.435851,6,481410004041
24675,El Paso,TX,MAXWELL AVE/ROBERTS DR,31.867396,-106.434607,6,481410004041
24676,El Paso,TX,MAXWELL AVE/STRAND LN,31.866816,-106.427004,6,481410003011
24677,El Paso,TX,MAXWOOD DR/N YARBROUGH DR NB,0.0,0.0,0,
24678,El Paso,TX,MAXWOOD DR/ZANZIBAR DR,31.775181,-106.343463,6,481410043031
24679,El Paso,TX,MAYA AVE/ONEIDA DR,31.8641128,-106.5707466,6,481410102153
24680,El Paso,TX,MAYFIELD TERRACE/RED ROCK CANYON,31.7995037,-106.4685907,6,481410009001
24681,El Paso,TX,MAYFIELD TERRACE/SAVANNAH AVE,31.7977274,-106.4689491,6,481410009001
24682,El Paso,TX,MAYFLOWER AVE/ADMIRAL ST,31.796766,-106.364081,6,481410034022
24683,El Paso,TX,MAZATLAN DR/AMECA ST,31.7495016,-106.3574001,6,481410042014
24684,El Paso,TX,MAZATLAN DR/GILES RD,31.748663,-106.353925,6,481410042014
24685,El Paso,TX,MAZATLAN DR/GUAYMAS LN,31.7508864,-106.3602426,6,481410042013
24686,El Paso,TX,MAZATLAN DR/HUNTER DR,31.752375,-106.365188,6,481410042013
24687,El Paso,TX,MAZATLAN DR/LA PAZ DR,31.748773,-106.350781,6,481410041051
24688,El Paso,TX,MAZATLAN DR/LADERA RD,31.7501133,-106.3587463,6,481410042013
24689,El Paso,TX,MAZATLAN DR/N YARBROUGH DR NB,0.0,0.0,0,
24690,El Paso,TX,MAZATLAN DR/N YARBROUGH DR SB,0.0,0.0,0,
24691,El Paso,TX,MAZATLAN DR/SONORA PL,31.748983,-106.355385,6,481410042014
24692,El Paso,TX,MAZATLAN DR/TAMPICO DR,31.75188199999999,-106.362281,6,481410042013
24693,El Paso,TX,MC/SWEE,31.7598211,-106.4877431,9,481410017001
24694,El Paso,TX,MC/WEDGE,31.7001957,-106.3394191,9,481410039012
24695,El Paso,TX,MCAFFEE PL/HUNT CT,0.0,0.0,0,
24696,El Paso,TX,MCAFFEE PL/MONTANA AVE EB,0.0,0.0,0,
24697,El Paso,TX,MCALLEN PL/SWEETWATER DR,31.92630399999999,-106.415385,6,481410001072
24698,El Paso,TX,MCARTH/BROADWAY,31.7326699,-106.3688634,6,481410038011
24699,El Paso,TX,MCARTHUR DR/DONIPHAN DR,31.9334246,-106.6021556,6,481410102221
24700,El Paso,TX,MCAULIFFE DR/BOB MITCHELL DR,31.759883,-106.287853,6,481410043193
24701,El Paso,TX,MCAULIFFE DR/BUNKY HENRY LN,31.761812,-106.290348,6,481410043193
24702,El Paso,TX,MCAULIFFE DR/FIREHOUSE DR,31.7562876,-106.2796319,6,481410043201
24703,El Paso,TX,MCAULIFFE DR/GUS GRISSOM WAY,31.760905,-106.289356,6,481410043193
24704,El Paso,TX,MCAULIFFE DR/MITCHELL JONES DR,31.757955,-106.283545,6,481410043192
24705,El Paso,TX,MCAULIFFE DR/ROGER CHAFFEE LN,31.760337,-106.28853,6,481410043193
24706,El Paso,TX,MCC/HEM,0.0,0.0,0,
24707,El Paso,TX,MCC/PRIN,31.778208,-106.484643,6,481410022011
24708,El Paso,TX,MCC/SUNNY,31.778208,-106.484643,6,481410022011
24709,El Paso,TX,MCC/SUNVALLE,31.908993,-106.415191,9,481410001092
24710,El Paso,TX,MCCABE DR/BASIL CT,31.783907,-106.369011,6,481410034042
24711,El Paso,TX,MCCABE DR/GLENGARRY AVE,31.778063,-106.362824,6,481410034045
24712,El Paso,TX,MCCABE DR/MONTWOOD DR WB,31.7601878,-106.2648789,9,481410103414
24713,El Paso,TX,MCCABE DR/WADE RD,31.782411,-106.36599,6,481410034042
24714,El Paso,TX,MCCAMEY RD/UPLAND ST,31.7218257,-106.3337857,6,481410041033
24715,El Paso,TX,MCCARTHY AVE/ALAMEDA AVE,31.7337236,-106.3674925,6,481410038011
24716,El Paso,TX,MCCARTHY AVE/BROADWAY DR,31.7326699,-106.3688634,6,481410038011
24717,El Paso,TX,MCCARTHY AVE/GLADYS AVE,31.7326699,-106.3688634,6,481410038011
24718,El Paso,TX,MCCARTHY AVE/HOCKNEY ST,31.7307031,-106.3772231,6,481410038012
24719,El Paso,TX,MCCARTHY AVE/KNIGHTS DR EB,0.0,0.0,0,
24720,El Paso,TX,MCCARTHY AVE/MILBY ST,31.731899,-106.372002,6,481410038012
24721,El Paso,TX,MCCLINTOCK DR/CROSSROADS DR,31.8442484,-106.576255,6,481410012012
24722,El Paso,TX,MCCLINTOCK DR/DONIPHAN DR,31.8441294,-106.5808892,6,481410013013
24723,El Paso,TX,MCCLINTOCK DR/S DESERT BLVD,31.8435687,-106.5724144,6,481410012012
24724,El Paso,TX,MCCO/SALE,31.867513,-106.44224,9,481410004031
24725,El Paso,TX,MCCO/SALEM,31.9193662,-106.4171738,9,481410001074
24726,El Paso,TX,MCCOM/HS,31.8615691,-106.5559221,9,481410102171
24727,El Paso,TX,MCCOM/SUN,31.787262,-106.505639,9,481410015013
24728,El Paso,TX,MCCOM/WOODRO,31.898828,-106.406702,6,481410002041
24729,El Paso,TX,MCCOMB/DEER,31.906564,-106.40683,6,481410001081
24730,El Paso,TX,MCCOMB/STAN MU,31.931419,-106.407417,6,481410102072
24731,El Paso,TX,MCCOMB/SUN VALLEY,31.9101046,-106.4071644,6,481410001091
24732,El Paso,TX,MCCOMB/TRANS,31.81530799999999,-106.389555,9,481419800001
24733,El Paso,TX,MCCOMBS RD/STATELINE DR,32.0013692,-106.4089772,6,
24734,El Paso,TX,MCCOMBS ST NB/BLACKHAWK DR,0.0,0.0,0,
24735,El Paso,TX,MCCOMBS ST NB/CHIPPENDALE AVE,0.0,0.0,0,
24736,El Paso,TX,MCCOMBS ST NB/DALHART DR,31.8977602,-106.4057908,9,481410002041
24737,El Paso,TX,MCCOMBS ST NB/DEARBORNE DR,0.0,0.0,0,
24738,El Paso,TX,MCCOMBS ST NB/DEER AVE,0.0,0.0,0,
24739,El Paso,TX,MCCOMBS ST NB/DEVONTRY DR,0.0,0.0,0,
24740,El Paso,TX,MCCOMBS ST NB/DONALD DR,0.0,0.0,0,
24741,El Paso,TX,MCCOMBS ST NB/DYER ST NB,0.0,0.0,0,
24742,El Paso,TX,MCCOMBS ST NB/DYER ST SB,0.0,0.0,0,
24743,El Paso,TX,MCCOMBS ST NB/FAIRBANKS DR EB,31.9007324,-106.4074165,9,481410002051
24744,El Paso,TX,MCCOMBS ST NB/GATEWAY NORTH BLVD,31.9383688,-106.4082762,9,481410102121
24745,El Paso,TX,MCCOMBS ST NB/GATEWAY SOUTH BLVD,31.9257929,-106.4387526,9,481410102101
24746,El Paso,TX,MCCOMBS ST NB/GROUSE RD,31.904404,-106.406317,9,481410001081
24747,El Paso,TX,MCCOMBS ST NB/PAINTED DUNES,31.9541118,-106.4008379,9,481410102072
24748,El Paso,TX,MCCOMBS ST NB/PALOMINO ST,31.9205812,-106.4060477,9,481410001082
24749,El Paso,TX,MCCOMBS ST NB/PATRIOT FWY NB,0.0,0.0,0,
24750,El Paso,TX,MCCOMBS ST NB/PATRIOT FWY SB,0.0,0.0,0,
24751,El Paso,TX,MCCOMBS ST NB/PHEASANT RD,31.8977602,-106.4057908,9,481410002041
24752,El Paso,TX,MCCOMBS ST NB/QUAIL AVE,0.0,0.0,0,
24753,El Paso,TX,MCCOMBS ST NB/RAILROAD DR NB,0.0,0.0,0,
24754,El Paso,TX,MCCOMBS ST NB/RAILROAD DR SB,0.0,0.0,0,
24755,El Paso,TX,MCCOMBS ST NB/REDSTONE MESA CT,0.0,0.0,0,
24756,El Paso,TX,MCCOMBS ST NB/RICK HUSBAND DR,0.0,0.0,0,
24757,El Paso,TX,MCCOMBS ST NB/SARAH ANNE AVE,0.0,0.0,0,
24758,El Paso,TX,MCCOMBS ST NB/SEAN HAGGERTY DR EB,0.0,0.0,0,
24759,El Paso,TX,MCCOMBS ST NB/SEAN HAGGERTY DR WB,0.0,0.0,0,
24760,El Paso,TX,MCCOMBS ST NB/SHERBROOKE AVE,0.0,0.0,0,
24761,El Paso,TX,MCCOMBS ST NB/STAN MUSIAL CT,0.0,0.0,0,
24762,El Paso,TX,MCCOMBS ST NB/SUN COURT CIR,0.0,0.0,0,
24763,El Paso,TX,MCCOMBS ST NB/SUN VALLEY DR,31.9009605,-106.4064236,9,481410002071
24764,El Paso,TX,MCCOMBS ST NB/SUNNY VALE CIR,31.9213844,-106.4068832,9,481410001082
24765,El Paso,TX,MCCOMBS ST NB/SWEETWATER DR,0.0,0.0,0,
24766,El Paso,TX,MCCOMBS ST NB/WADSWORTH AVE,0.0,0.0,0,
24767,El Paso,TX,MCCOMBS ST SB/BLACKHAWK DR,0.0,0.0,0,
24768,El Paso,TX,MCCOMBS ST SB/COLIN POWELL AVE,0.0,0.0,0,
24769,El Paso,TX,MCCOMBS ST SB/DALHART DR,31.8977602,-106.4057908,9,481410002041
24770,El Paso,TX,MCCOMBS ST SB/DEER AVE,0.0,0.0,0,
24771,El Paso,TX,MCCOMBS ST SB/DONALD DR,0.0,0.0,0,
24772,El Paso,TX,MCCOMBS ST SB/DYER ST NB,0.0,0.0,0,
24773,El Paso,TX,MCCOMBS ST SB/DYER ST SB,0.0,0.0,0,
24774,El Paso,TX,MCCOMBS ST SB/FAIRBANKS DR EB,31.9007324,-106.4074165,9,481410002051
24775,El Paso,TX,MCCOMBS ST SB/GATEWAY NORTH BLVD,31.9383688,-106.4082762,9,481410102121
24776,El Paso,TX,MCCOMBS ST SB/GATEWAY SOUTH BLVD,31.9257929,-106.4387526,9,481410102101
24777,El Paso,TX,MCCOMBS ST SB/MARIE TOBIN DR,0.0,0.0,0,
24778,El Paso,TX,MCCOMBS ST SB/PATRIOT FWY NB,0.0,0.0,0,
24779,El Paso,TX,MCCOMBS ST SB/PATRIOT FWY SB,0.0,0.0,0,
24780,El Paso,TX,MCCOMBS ST SB/RAILROAD DR SB,0.0,0.0,0,
24781,El Paso,TX,MCCOMBS ST SB/RICK HUSBAND DR,0.0,0.0,0,
24782,El Paso,TX,MCCOMBS ST SB/SEAN HAGGERTY DR EB,0.0,0.0,0,
24783,El Paso,TX,MCCOMBS ST SB/SEAN HAGGERTY DR WB,0.0,0.0,0,
24784,El Paso,TX,MCCOMBS ST SB/SUN VALLEY DR,31.9009605,-106.4064236,9,481410002071
24785,El Paso,TX,MCCOMBS ST SB/WOODBERRY CT,31.8977602,-106.4057908,9,481410002041
24786,El Paso,TX,MCCOMBS ST/ALADDIN AVE,31.894451,-106.40665,6,481410002043
24787,El Paso,TX,MCCOMBS ST/ARROWHEAD DR,31.901539,-106.406325,6,481410002071
24788,El Paso,TX,MCCOMBS ST/BAGDAD WAY,31.893409,-106.406629,6,481410002043
24789,El Paso,TX,MCCOMBS ST/BAINBRIDGE AVE,31.878316,-106.406291,6,481410002045
24790,El Paso,TX,MCCOMBS ST/BOBWHITE AVE,31.881874,-106.406384,6,481410002045
24791,El Paso,TX,MCCOMBS ST/CALGARY AVE,31.880717,-106.406356,6,481410002061
24791,El Paso,TX,MCCOMBS ST/CALGARY AVE,31.880717,-106.406356,6,481410002045
24791,El Paso,TX,MCCOMBS ST/CALGARY AVE,31.880717,-106.406356,6,481410002052
24792,El Paso,TX,MCCOMBS ST/CHEROKEE CT,0.0,0.0,0,
24793,El Paso,TX,MCCOMBS ST/CRESTON AVE,31.880717,-106.406356,6,481410002061
24793,El Paso,TX,MCCOMBS ST/CRESTON AVE,31.880717,-106.406356,6,481410002045
24793,El Paso,TX,MCCOMBS ST/CRESTON AVE,31.880717,-106.406356,6,481410002052
24794,El Paso,TX,MCCOMBS ST/DEARBORNE DR,31.9160783,-106.4073048,6,481410001082
24795,El Paso,TX,MCCOMBS ST/DEVON AVE,31.880717,-106.406356,6,481410002061
24795,El Paso,TX,MCCOMBS ST/DEVON AVE,31.880717,-106.406356,6,481410002045
24795,El Paso,TX,MCCOMBS ST/DEVON AVE,31.880717,-106.406356,6,481410002052
24796,El Paso,TX,MCCOMBS ST/DOLPHIN DR,31.885493,-106.406467,6,481410002044
24797,El Paso,TX,MCCOMBS ST/EDINBURG DR,31.915374,-106.40704,6,481410001082
24798,El Paso,TX,MCCOMBS ST/FALCON AVE,31.88114,-106.406366,6,481410002045
24799,El Paso,TX,MCCOMBS ST/FLOUNDER DR,31.889079,-106.406554,6,481410002051
24800,El Paso,TX,MCCOMBS ST/FM-2637 RD,31.9736911,-106.408641,6,481410102122
24801,El Paso,TX,MCCOMBS ST/GENIE DR,0.0,0.0,0,
24802,El Paso,TX,MCCOMBS ST/HASAN AVE,31.8961043,-106.4066853,6,481410002041
24803,El Paso,TX,MCCOMBS ST/HEMMINGWAY DR,31.916801,-106.407071,6,481410001082
24804,El Paso,TX,MCCOMBS ST/IRIS DR,31.883681,-106.406425,6,481410002045
24805,El Paso,TX,MCCOMBS ST/JOE HERRERA DR,31.876749,-106.40626,6,481410002063
24806,El Paso,TX,MCCOMBS ST/KENSINGTON CIR,31.9213844,-106.4068832,9,481410001082
24807,El Paso,TX,MCCOMBS ST/LEXINGTON DR,31.876009,-106.406241,6,481410002045
24808,El Paso,TX,MCCOMBS ST/LINDSEY DR,31.88293899999999,-106.406402,6,481410002045
24809,El Paso,TX,MCCOMBS ST/MACAW AVE,31.882598,-106.406401,6,481410002045
24810,El Paso,TX,MCCOMBS ST/MACON LN,31.875272,-106.406223,6,481410002045
24811,El Paso,TX,MCCOMBS ST/MANILA DR,31.891989,-106.406603,6,481410002043
24812,El Paso,TX,MCCOMBS ST/MIAMI CT,31.873121,-106.406179,6,481410002045
24813,El Paso,TX,MCCOMBS ST/MIDDLESBORO AVE,31.879144,-106.406317,6,481410002045
24814,El Paso,TX,MCCOMBS ST/NATCHEZ LN,31.874546,-106.40621,6,481410002045
24815,El Paso,TX,MCCOMBS ST/ORLANDO AVE,31.873834,-106.406194,6,481410002045
24816,El Paso,TX,MCCOMBS ST/PICKEREL DR,31.887639,-106.406509,6,481410002044
24817,El Paso,TX,MCCOMBS ST/POMPANO AVE,31.888361,-106.406541,6,481410002051
24818,El Paso,TX,MCCOMBS ST/PRINCE EDWARD AVE,31.906461,-106.407077,6,481410001102
24818,El Paso,TX,MCCOMBS ST/PRINCE EDWARD AVE,31.906461,-106.407077,6,481410001092
24818,El Paso,TX,MCCOMBS ST/PRINCE EDWARD AVE,31.906461,-106.407077,6,481410001081
24819,El Paso,TX,MCCOMBS ST/REGULUS DR,31.895562,-106.406679,6,481410002041
24819,El Paso,TX,MCCOMBS ST/REGULUS DR,31.895562,-106.406679,6,481410002043
24819,El Paso,TX,MCCOMBS ST/REGULUS DR,31.895562,-106.406679,6,481410002051
24820,El Paso,TX,MCCOMBS ST/RHEIMS CT,31.88971699999999,-106.406563,6,481410002051
24821,El Paso,TX,MCCOMBS ST/SAGE CT,0.0,0.0,0,
24822,El Paso,TX,MCCOMBS ST/SAHARA LN,31.8983986,-106.4068047,6,481410002051
24823,El Paso,TX,MCCOMBS ST/SALEM DR,31.918242,-106.407106,6,481410001082
